200	0.2888771402481836E-01	0.4095494644726714E+00	0.3244809152898637E+01
201	0.2893205434593655E-01	0.4077816594446096E+00	0.3509726729450329E+01
202	0.2901938469523752E-01	0.4059898739522650E+00	0.3776328999582622E+01
203	0.2903596615640239E-01	0.4042250157285571E+00	0.4041472835944314E+01
204	0.2906852691774055E-01	0.4025290832881915E+00	0.4309653319359069E+01
205	0.2918616287588739E-01	0.4009458573489518E+00	0.4575975326880647E+01
206	0.2918773637685970E-01	0.3995169718070573E+00	0.4845668693905536E+01
207	0.2924274795752561E-01	0.3982747595333015E+00	0.5114365603069440E+01
208	0.2935145496184341E-01	0.3972500550488075E+00	0.5382120959536378E+01
209	0.2937459335913143E-01	0.3964703251771205E+00	0.5653879452301033E+01
210	0.2947242010105502E-01	0.3959497909451301E+00	0.5923028339585258E+01
211	0.2953613222759350E-01	0.3957006742024770E+00	0.6191870966472901E+01
212	0.2965976352417548E-01	0.3957297896147191E+00	0.1805651735274356E+00
213	0.2974343788753006E-01	0.3960297050283782E+00	0.4498884377943941E+00
214	0.2985155950907985E-01	0.3965940578727336E+00	0.7189882750812968E+00
215	0.3002546477041894E-01	0.3974065362876836E+00	0.9903843933444687E+00
216	0.3015498242167112E-01	0.3984436279557814E+00	0.1258123506926849E+01
217	0.3030785578129112E-01	0.3996803235834323E+00	0.1528707937518453E+01
218	0.3053353201874277E-01	0.4010874739996925E+00	0.1795845551394482E+01
219	0.3073180525761745E-01	0.4026275079138256E+00	0.2065077846328558E+01
220	0.3093528871774821E-01	0.4042688164991558E+00	0.2332962262911729E+01
221	0.3121912174246175E-01	0.4059731062573910E+00	0.2599130094404757E+01
222	0.3145809432584502E-01	0.4077009373841358E+00	0.2866629887262418E+01
223	0.3176830141405158E-01	0.4094160355492821E+00	0.3133899003372561E+01
224	0.3202440725855948E-01	0.4110840333606896E+00	0.3398315089648539E+01
225	0.3237563406297990E-01	0.4126672455167870E+00	0.3665354249961456E+01
226	0.3268989809709980E-01	0.4141361344896662E+00	0.3931594849515267E+01
227	0.3299164752034525E-01	0.4154613294137728E+00	0.4196420405664150E+01
228	0.3336458555549902E-01	0.4166148642124400E+00	0.4463089349261722E+01
229	0.3372594184562148E-01	0.4175741194350014E+00	0.4729467777264031E+01
230	0.3402811196113650E-01	0.4183220825578715E+00	0.4996191969979314E+01
231	0.3445150797006336E-01	0.4188380343497954E+00	0.5263103543578120E+01
232	0.3479052580936652E-01	0.4191124448371464E+00	0.5530722641740671E+01
233	0.3516801749918156E-01	0.4191374277798667E+00	0.5799956751997467E+01
234	0.3553223444498323E-01	0.4189063186376239E+00	0.6068424539739855E+01
235	0.3591615651648959E-01	0.4184214331312316E+00	0.5475924265391452E-01
236	0.3628123682332828E-01	0.4176881407400645E+00	0.3279167302551107E+00
237	0.3663403867093255E-01	0.4167134497079878E+00	0.5979090062943166E+00
238	0.3699121849962173E-01	0.4155144177539008E+00	0.8724213803153322E+00
239	0.3737704985433964E-01	0.4141112677418649E+00	0.1147048374102669E+01
240	0.3767670513750253E-01	0.4125237355840989E+00	0.1422875858988132E+01
241	0.3800804695874462E-01	0.4107832169975938E+00	0.1699972456851940E+01
242	0.3838160481208950E-01	0.4089214657804702E+00	0.1978556748493071E+01
243	0.3859714396331752E-01	0.4069723424218993E+00	0.2259097740624473E+01
244	0.3892844500426102E-01	0.4049779021495850E+00	0.2540296964185254E+01
245	0.3917011359943880E-01	0.4029821648191499E+00	0.2822707474306300E+01
246	0.3938306013125999E-01	0.4010265678996461E+00	0.3108364899768450E+01
247	0.3961003807374679E-01	0.3991626357755856E+00	0.3393647717082140E+01
248	0.3974800148081106E-01	0.3974363051683327E+00	0.3680416723799080E+01
249	0.3993853869066352E-01	0.3958920848120210E+00	0.3970453839932131E+01
250	0.4002593447149180E-01	0.3945747939198659E+00	0.4259321021130554E+01
251	0.4009012764144381E-01	0.3935246007719481E+00	0.4550662183843721E+01
252	0.4020205739510447E-01	0.3927684923024176E+00	0.4842240699558166E+01
253	0.4017910887895176E-01	0.3923360866343514E+00	0.5135024859618024E+01
254	0.4014208950759741E-01	0.3922415382472170E+00	0.5428346494990867E+01
255	0.4016534654592355E-01	0.3924897356641259E+00	0.5720219952455617E+01
256	0.4001633326466345E-01	0.3930828388511179E+00	0.6015296091330900E+01
257	0.3993184832632342E-01	0.3940085380289399E+00	0.2440796314499050E-01
258	0.3977176064920220E-01	0.3952443302424716E+00	0.3164567483510066E+00
259	0.3959662194945088E-01	0.3967660490721001E+00	0.6092907490647654E+00
260	0.3937727906407266E-01	0.3985348655746128E+00	0.9006158878274899E+00
261	0.3908570785908473E-01	0.4005074353324121E+00	0.1189472860938370E+01
262	0.3885346687526128E-01	0.4026396224220830E+00	0.1479877764645100E+01
263	0.3848452516256794E-01	0.4048754719365529E+00	0.1766699330473267E+01
264	0.3811911801914685E-01	0.4071599919987055E+00	0.2053611168260463E+01
